89,一覧表示画面,予算一覧(予算設定値),目標PA人件費率,L3,S,-,予算設定（入力）,予算設定参照,月次予算設定で設定した予算値を参照,マスタ参照,monthly_budgets.ratio,-,"monthly_budgets.food_cost_rate（またはlabor_cost_rate）, monthly_budgets.profit",-,ユーザー入力（予算設定）,[入力]monthly_budgets.food_cost_rate（またはlabor_cost_rate）,-,monthly_budgets.food_cost_rate（またはlabor_cost_rate） / monthly_budgets.profit → 予算一覧(予算設定値).目標PA人件費率,設定/入力検証済,データソース: 予算設定（入力）,-,-,設定入力画面,設定入力,ユーザーが入力する予算設定値（算出元: [入力]monthly_budgets）。
90,一覧表示画面,予算一覧(予算設定値),目標客単価,L3,A,-,予算設定（入力）,予算設定参照,月次予算設定で設定した予算値を参照,マスタ参照,monthly_budgets.value,-,monthly_budgets.profit,-,ユーザー入力（予算設定）,[入力]monthly_budgets.profit,-,monthly_budgets.profit → 予算一覧(予算設定値).目標客単価,スキーマ検証済,-,-,-,一覧表示画面,一覧表示,ユーザーが入力する予算設定値（算出元: [入力]monthly_budgets）。
■ 分析画面 (228指標)
No,画面タイプ,画面タイトル,指標名,独自指標レベル,経営重要度,演算範囲,データソース区分,指標タイプ,指標タイプ詳細,演算ロジック,演算式詳細,中間画面名.画面指標名,ラクミーテーブル名.カラム名,外部連携テーブル名.テーブル列名,外部連携グループ名,インプット元（画面名.指標名）,アウトプット先（画面名.画面指標名）,データリネージュ（完全版）,判断,AI推測の理由,不明点,改善,画面カテゴリ,指標区分,指標区分の説明
1,分析画面,ABC分析,商品,L0,D,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,商品マスタ,TITEM.item_name,-,head_office_item_sales_logs.item_name,TITEM.item_name,POS売上（商品別）,[外部]TITEM.item_name,商品別仕入分析.商品,TITEM.item_name → head_office_item_sales_logs.item_name → ABC分析.商品,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
2,分析画面,ABC分析,売上税抜,L0,S,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM商品別,SUM(TITEM.sales_excluded) GROUP BY item_name,-,head_office_item_sales_logs.sales_excluded,TITEM.sales_excluded,POS売上（商品別）,[外部]TITEM.sales_excluded,"ABC分析.価格, ABC分析.売上構成比率, 当月実績.売上(税抜), 感度分析.売上(税抜), 日次レポート.売上(税抜)",TITEM.sales_excluded → head_office_item_sales_logs.sales_excluded → ABC分析.売上(税抜),スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
3,分析画面,ABC分析,売上構成比率,L1,C,画面間,計算項目,外部連携×外部連携,POS売上とPOS客数/商品等の組合せ,商品÷総売上×100,ABC分析.売上税抜 ÷ 当月実績.売上税抜 × 100,-,"head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.sales_excluded","TITEM.sales_excluded, ZTOTAL.sales_excluded","POS売上（商品別）, POS売上（日別集計）","ABC分析.売上税抜, 当月実績.売上税抜","商品別売上分析.売上構成比率, FD売上構成比.売上構成比率, 予実対比.売上構成比率",TITEM.sales_excluded / ZTOTAL.sales_excluded → head_office_item_sales_logs.sales_excluded / head_office_connected_service_sales_logs.sales_excluded → ABC分析.売上構成比率,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
4,分析画面,ABC分析,販売点数,L0,C,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM商品別,SUM(TITEM.quantity) GROUP BY item_name,-,head_office_item_sales_logs.quantity,TITEM.quantity,POS売上（商品別）,[外部]TITEM.quantity,"ABC分析.価格, ABC分析.販売点数構成比率, 商品別売上分析.販売点数",TITEM.quantity → head_office_item_sales_logs.quantity → ABC分析.販売点数,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
5,分析画面,ABC分析,販売点数構成比率,L1,C,画面内,計算項目,外部連携×外部連携,POS売上とPOS客数/商品等の組合せ,商品数÷総数×100,ABC分析.販売点数 ÷ SUM(ABC分析.販売点数) × 100,-,head_office_item_sales_logs.quantity,TITEM.quantity,POS売上（商品別）,ABC分析.販売点数,商品別売上分析.販売点数構成比率,TITEM.quantity → head_office_item_sales_logs.quantity → ABC分析.販売点数構成比率,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
6,分析画面,ABC分析,価格,L1,C,画面内,計算項目,外部連携×外部連携,POS売上とPOS客数/商品等の組合せ,売上÷数量,ABC分析.売上税抜 ÷ ABC分析.販売点数,-,"head_office_item_sales_logs.sales_excluded, head_office_item_sales_logs.quantity","TITEM.sales_excluded, TITEM.quantity",POS売上（商品別）,"ABC分析.売上税抜, ABC分析.販売点数","商品別売上分析.価格, FD売上構成比.価格, 予実対比.価格",TITEM.sales_excluded / TITEM.quantity → head_office_item_sales_logs.sales_excluded / head_office_item_sales_logs.quantity → ABC分析.価格,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
7,分析画面,ABC分析,商品単価税抜,L1,C,画面間,計算項目,演算,画面間演算,商品別売上分析.商品単価(税抜)から参照,-,商品別売上分析.商品単価(税抜),"head_office_item_sales_logs.sales_excluded, head_office_item_sales_logs.quantity",-,POS売上（商品別）,商品別売上分析.商品単価(税抜),-,商品別売上分析.商品単価(税抜) → ABC分析.商品単価(税抜),スキーマ検証済,-,画面'ABC分析'に'商品単価(税抜)'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「商品別売上分析」（分析画面）で算出された指標をモニタリング表示。
8,分析画面,ABC分析,商品名,L0,D,画面間,計算項目,演算,画面間演算,商品別仕入分析.商品から参照,-,商品別仕入分析.商品,infomart_order_details.item_name,-,-,商品別仕入分析.商品,-,商品別仕入分析.商品 → ABC分析.商品名,演算検証済,インプット元: 商品別仕入分析.商品,画面'ABC分析'に'商品名'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「商品別仕入分析」（分析画面）で算出された指標をモニタリング表示。
9,分析画面,ABC分析,フード売上,L0,C,画面間,計算項目,演算,画面間演算,FD売上構成比.フード売上合計から参照,-,FD売上構成比.フード売上合計,head_office_item_sales_logs.sales_excluded,-,POS売上（商品別）,FD売上構成比.フード売上合計,-,FD売上構成比.フード売上合計 → ABC分析.フード売上,スキーマ検証済,-,画面'ABC分析'に'フード売上'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「FD売上構成比」（分析画面）で算出された指標をモニタリング表示。
10,分析画面,ABC分析,ドリンク売上,L0,C,画面間,計算項目,演算,画面間演算,FD売上構成比.ドリンク売上合計から参照,-,FD売上構成比.ドリンク売上合計,head_office_item_sales_logs.sales_excluded,-,POS売上（商品別）,FD売上構成比.ドリンク売上合計,-,FD売上構成比.ドリンク売上合計 → ABC分析.ドリンク売上,スキーマ検証済,-,画面'ABC分析'に'ドリンク売上'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「FD売上構成比」（分析画面）で算出された指標をモニタリング表示。
11,分析画面,ABC分析,その他売上,L0,C,画面間,計算項目,演算,画面間演算,予実対比.その他売上から参照,-,予実対比.その他売上,head_office_item_sales_logs.sales_excluded,-,POS売上（商品別）,予実対比.その他売上,-,予実対比.その他売上 → ABC分析.その他売上,スキーマ検証済,-,画面'ABC分析'に'その他売上'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「予実対比」（実績算出・分析画面）で算出された指標をモニタリング表示。
12,分析画面,ABC分析,FD売上構成比,L1,C,画面間,計算項目,演算,画面間演算,FD売上構成比.FD売上構成比から参照,-,FD売上構成比.FD売上構成比,"head_office_item_sales_logs.sales_excluded, head_office_connected_service_sales_logs.sales_excluded",-,"POS売上（商品別）, POS売上（日別集計）",FD売上構成比.FD売上構成比,-,FD売上構成比.FD売上構成比 → ABC分析.FD売上構成比,スキーマ検証済,-,画面'ABC分析'に'FD売上構成比'が実際に存在するか要確認,実画面で目視確認が必要,分析画面,ダッシュボード表示,「FD売上構成比」（分析画面）で算出された指標をモニタリング表示。
13,分析画面,商品別売上分析,商品単価税抜,L1,C,画面内,計算項目,外部連携×外部連携,POS売上とPOS客数/商品等の組合せ,売上÷数量,商品別売上分析.売上合計税抜 ÷ 商品別売上分析.販売数量,-,"head_office_item_sales_logs.sales_excluded, head_office_item_sales_logs.quantity","TITEM.sales_excluded, TITEM.quantity",POS売上（商品別）,"商品別売上分析.売上合計税抜, 商品別売上分析.販売数量","ABC分析.商品単価(税抜), FD売上構成比.商品単価(税抜), 予実対比.商品単価(税抜)",TITEM.sales_excluded / TITEM.quantity → head_office_item_sales_logs.sales_excluded / head_office_item_sales_logs.quantity → 商品別売上分析.商品単価(税抜),スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
14,分析画面,商品別売上分析,商品単価税込,L1,C,画面内,計算項目,外部連携×外部連携,POS売上とPOS客数/商品等の組合せ,売上÷数量,商品別売上分析.売上合計税込 ÷ 商品別売上分析.販売数量,-,"t_items.sales, head_office_item_sales_logs.quantity","TITEM.sales, TITEM.quantity",POS売上（商品別）,"商品別売上分析.売上合計税込, 商品別売上分析.販売数量",-,TITEM.sales / TITEM.quantity → t_items.sales / head_office_item_sales_logs.quantity → 商品別売上分析.商品単価税込,外部連携検証済,TITEM.sales → head_office_item_sales_logs.sales,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
15,分析画面,商品別売上分析,販売数量,L0,C,-,POS（売上・客数）,外部連携単独,POSデータから単独取得,SUM商品別,SUM(TITEM.quantity) GROUP BY item_name,-,head_office_item_sales_logs.quantity,TITEM.quantity,POS売上（商品別）,[外部]TITEM.quantity,"ABC分析.販売点数, 商品別売上分析.商品単価(税抜), 商品別売上分析.商品単価税込",TITEM.quantity → head_office_item_sales_logs.quantity → 商品別売上分析.販売数量,スキーマ検証済,-,-,-,分析画面,既存指標,実画面に表示されている指標（分析画面）。
