次数,ターゲット,画面タイトル,画面タイプ,1次指標名,2次指標名,3次指標名,4次指標名,5次指標名,計算レイヤー,スコープ,用途・機能説明,概念式／演算ロジック,判断基準・閾値目安,依存先指標,データ基盤要件,V89No/戦略No
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_PA人件費,,,L2-S,単店舗(画面内),-,年間実績_PA人件費 ÷ 年間予算_PA人件費 × 100,-,"年間予実対比（予実対比）.年間実績_PA人件費, 年間予実対比（予実対比）.年間予算_PA人件費",既存(V89/V69),639
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_社員人件費,,,L2-S,単店舗(画面内),-,年間実績_社員人件費 ÷ 年間予算_社員人件費 × 100,-,"年間予実対比（予実対比）.年間実績_社員人件費, 年間予実対比（予実対比）.年間予算_社員人件費",既存(V89/V69),640
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_ヘルプ人件費,,,L2-S,単店舗(画面内),-,年間実績_ヘルプ人件費 ÷ 年間予算_ヘルプ人件費 × 100,-,"年間予実対比（予実対比）.年間実績_ヘルプ人件費, 年間予実対比（予実対比）.年間予算_ヘルプ人件費",既存(V89/V69),641
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_その他経費 計,,,L2-S,単店舗(画面内),-,年間実績_その他経費 計 ÷ 年間予算_その他経費 計 × 100,-,"年間予実対比（予実対比）.年間実績_その他経費 計, 年間予実対比（予実対比）.年間予算_その他経費 計",既存(V89/V69),642
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_地代家賃,,,L2-S,単店舗(画面内),-,年間実績_地代家賃 ÷ 年間予算_地代家賃 × 100,-,"年間予実対比（予実対比）.年間実績_地代家賃, 年間予実対比（予実対比）.年間予算_地代家賃",既存(V89/V69),643
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_家賃（変動分）,,,L2-S,単店舗(画面内),-,年間実績_家賃（変動分） ÷ 年間予算_家賃（変動分） × 100,-,"年間予実対比（予実対比）.年間実績_家賃（変動分）, 年間予実対比（予実対比）.年間予算_家賃（変動分）",既存(V89/V69),644
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_水道光熱費,,,L2-S,単店舗(画面内),-,年間実績_水道光熱費 ÷ 年間予算_水道光熱費 × 100,-,"年間予実対比（予実対比）.年間実績_水道光熱費, 年間予実対比（予実対比）.年間予算_水道光熱費",既存(V89/V69),645
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_電気代,,,L2-S,単店舗(画面内),-,年間実績_電気代 ÷ 年間予算_電気代 × 100,-,"年間予実対比（予実対比）.年間実績_電気代, 年間予実対比（予実対比）.年間予算_電気代",既存(V89/V69),646
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_ガス代,,,L2-S,単店舗(画面内),-,年間実績_ガス代 ÷ 年間予算_ガス代 × 100,-,"年間予実対比（予実対比）.年間実績_ガス代, 年間予実対比（予実対比）.年間予算_ガス代",既存(V89/V69),647
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_水道代,,,L2-S,単店舗(画面内),-,年間実績_水道代 ÷ 年間予算_水道代 × 100,-,"年間予実対比（予実対比）.年間実績_水道代, 年間予実対比（予実対比）.年間予算_水道代",既存(V89/V69),648
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_減価償却費,,,L2-S,単店舗(画面内),-,年間実績_減価償却費 ÷ 年間予算_減価償却費 × 100,-,"年間予実対比（予実対比）.年間実績_減価償却費, 年間予実対比（予実対比）.年間予算_減価償却費",既存(V89/V69),649
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_販促費,,,L2-S,単店舗(画面内),-,年間実績_販促費 ÷ 年間予算_販促費 × 100,-,"年間予実対比（予実対比）.年間実績_販促費, 年間予実対比（予実対比）.年間予算_販促費",既存(V89/V69),650
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_資材費,,,L2-S,単店舗(画面内),-,年間実績_資材費 ÷ 年間予算_資材費 × 100,-,"年間予実対比（予実対比）.年間実績_資材費, 年間予実対比（予実対比）.年間予算_資材費",既存(V89/V69),651
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_借入金返済,,,L2-S,単店舗(画面内),-,年間実績_借入金返済 ÷ 年間予算_借入金返済 × 100,-,"年間予実対比（予実対比）.年間実績_借入金返済, 年間予実対比（予実対比）.年間予算_借入金返済",既存(V89/V69),652
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_IT費用,,,L2-S,単店舗(画面内),-,年間実績_IT費用 ÷ 年間予算_IT費用 × 100,-,"年間予実対比（予実対比）.年間実績_IT費用, 年間予実対比（予実対比）.年間予算_IT費用",既存(V89/V69),653
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_ラクミー利用料,,,L2-S,単店舗(画面内),-,年間実績_ラクミー利用料 ÷ 年間予算_ラクミー利用料 × 100,-,"年間予実対比（予実対比）.年間実績_ラクミー利用料, 年間予実対比（予実対比）.年間予算_ラクミー利用料",既存(V89/V69),654
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_レジ利用料,,,L2-S,単店舗(画面内),-,年間実績_レジ利用料 ÷ 年間予算_レジ利用料 × 100,-,"年間予実対比（予実対比）.年間実績_レジ利用料, 年間予実対比（予実対比）.年間予算_レジ利用料",既存(V89/V69),655
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_クレジットカード手数料,,,L2-S,単店舗(画面内),-,年間実績_クレジットカード手数料 ÷ 年間予算_クレジットカード手数料 × 100,-,"年間予実対比（予実対比）.年間実績_クレジットカード手数料, 年間予実対比（予実対比）.年間予算_クレジットカード手数料",既存(V89/V69),656
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_お花代,,,L2-S,単店舗(画面内),-,年間実績_お花代 ÷ 年間予算_お花代 × 100,-,"年間予実対比（予実対比）.年間実績_お花代, 年間予実対比（予実対比）.年間予算_お花代",既存(V89/V69),657
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算対比率_営業利益,,,L2-S,単店舗(画面内),-,年間実績_営業利益 ÷ 年間予算_営業利益 × 100,-,"年間予実対比（予実対比）.年間実績_営業利益, 年間予実対比（予実対比）.年間予算_営業利益",既存(V89/V69),658
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_総売上 計,,,L2-S,単店舗(画面内),-,年間予算_総売上 計 ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_総売上 計, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),659
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_フード売上 計,,,L2-S,単店舗(画面内),-,年間予算_フード売上 計 ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_フード売上 計, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),660
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_フード売上ランチ,,,L2-S,単店舗(画面内),-,年間予算_フード売上ランチ ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_フード売上ランチ, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),661
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_フード売上ディナー,,,L2-S,単店舗(画面内),-,年間予算_フード売上ディナー ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_フード売上ディナー, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),662
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_ドリンク売上 計,,,L2-S,単店舗(画面内),-,年間予算_ドリンク売上 計 ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_ドリンク売上 計, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),663
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_ドリンク売上ランチ,,,L2-S,単店舗(画面内),-,年間予算_ドリンク売上ランチ ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_ドリンク売上ランチ, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),664
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_ドリンク売上ディナー,,,L2-S,単店舗(画面内),-,年間予算_ドリンク売上ディナー ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_ドリンク売上ディナー, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),665
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_その他売上 計,,,L2-S,単店舗(画面内),-,年間予算_その他売上 計 ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_その他売上 計, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),666
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_その他売上ランチ,,,L2-S,単店舗(画面内),-,年間予算_その他売上ランチ ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_その他売上ランチ, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),667
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_その他売上ディナー,,,L2-S,単店舗(画面内),-,年間予算_その他売上ディナー ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_その他売上ディナー, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),668
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_FLコスト 計,,,L2-S,単店舗(画面内),-,年間予算_FLコスト 計 ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_FLコスト 計, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),669
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_FD仕入 計,,,L2-S,単店舗(画面内),-,年間予算_FD仕入 計 ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_FD仕入 計, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),670
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_フード仕入,,,L2-S,単店舗(画面内),-,年間予算_フード仕入 ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_フード仕入, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),671
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_ドリンク仕入,,,L2-S,単店舗(画面内),-,年間予算_ドリンク仕入 ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_ドリンク仕入, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),672
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_人件費 計,,,L2-S,単店舗(画面内),-,年間予算_人件費 計 ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_人件費 計, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),673
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_固定人件費,,,L2-S,単店舗(画面内),-,年間予算_固定人件費 ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_固定人件費, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),674
3次,店長,年間予実対比（予実対比）,分析画面,,,年間予算構成比_PA人件費,,,L2-S,単店舗(画面内),-,年間予算_PA人件費 ÷ 年間予算_総売上 計 × 100,-,"年間予実対比（予実対比）.年間予算_PA人件費, 年間予実対比（予実対比）.年間予算_総売上 計",既存(V89/V69),675
